PROLIFIC_PID,story,summary,game,words
6952a750b9a128af6b5afc96,bonus,"Steve's team was awarded a bonus for exceeding their sales goals and he was given the option as the team lead to keep it all for himself or to share some of it with his teammate Max, who also contributed a great deal. ",ug,43
665e796eea7bed4bf74d34fc,aid,There was a guy named James who was having some financial difficulties. He applied for assistance and was awarded with aid a while later while his neighbor who also applied was not awarded. He now faces the choice of deciding whether or not to help his neighbor.,ug,47
66fc571f0f22a868a18b4dbd,bonus,"Steve's team has been awarded a sales bonus for exceeding their sales target. The director has spoken to Steve regarding the bonus and says he can keep the whole amount as the team leader or distribute some to Max if he so wishes. 

Steve should absolutely give some of the bonus to Max as part of his team - he would not have been able to complete the project without a team and Max is part of that. It is only fair and morally right to ensure the bonus is distributed appropriately. ",ug,92
69e76abacc45eeec7fb55ab3,aid,"James was struggling financially and recieved a letter in the mail from a welfare agency he had applied to months ago saying he had been selected to recieve the full amount. when he went to collect the money he ran into his neighbour, mark, who had not been approved for the money, james tgen had to decide weather to share the money or not. ",ug,64
5ed582335e9530117857c5cc,aid,James was accepted for government financial assistance. His neighbor was not. Should James give some of the money he gets to his neighbor.,ug,23
65c67896c98caa6c188aadcb,bonus,"Steve and his team stand to earn a nice bonus payment for their hard work at their job, but Steve has an important decision to make. This bonus information has not yet been shared with the entire team as Steve has been told by his boss that he can choose to keep the entire bonus or split with his team.",ug,60
5f20817e92b4d83793b52912,bonus,Steve and his team received a bonus for exceeding their sales target.  The bonus was all given to Steve and it was his decision whether to give any to his colleague.,ug,31
6647ef2cb0c5c966bf2cff71,aid,"James applied for financial assistance. He was approved. He saw his neighbor there, Mark, who was denied. James is wondering if he should share his money with Mark even though they aren't that close. ",ug,34
69e753aa65de8107379d0a2d,aid,"After being selected for a financial aid program, James is guilt stricken and debates sharing some of his money with his neighbour Mark who was rejected for this program, despite the two of them only being acquaintances.",ug,37
69833e40131552d2945a1110,aid,"James received financial assistance but his neighbor Mark did not, and he is trying to decide whether to keep it or share it with Mark.",ug,25
67095387c465675aea460ef4,aid,James received approval for finanical assistance and discovered his neighbor Mark had not. James is deciding whether to keep all the money for himself or share it with Mark.,ug,29
651c5ad3595db72e6267f29b,bonus,"Steve, a team leader, receives a full performance bonus after his team exceeds their sales target.He must decide whether to keep all the bonus or share some with his teamate Max, who contributed significantly to their success.",ug,37
695fa35f6b6b8681f2f81a69,bonus,Steve just learned that his team was awarded a bonus for good performance. His friend Max did make a pretty good contribution in making this happen so Steve might think about giving a bit to Max.,ug,36
69e6460f6a6e853ea152d4a9,bonus,"Steve and Max worked hard to exceed their sales target. As a reward, Steve received a full bonus allocation, with the decision of whether of not to share with his teammate.",ug,31
662687fc152ffe3df23453e4,bonus,"Steve and his team worked hard and received a performance bonus, all of which was allocated to Steve. Steve then had to make the decision to keep the bonus for himself, or share with Max. ",ug,35
5a5d1194acc75b00017a7b8f,aid,James applied for some financial help when he was struggling. A neighbour in a similar position was not succefssful in gaining funds,ug,22
698d8ee5fd68763434d15f80,bonus,"Steve received the full team performance bonus as the team leader after the team exceeded its sales target. He now has to decide whether to keep all of it or give some portion to his teammate Max, who also contributed significantly.",ug,41
69b8412a0c5697d87a8ee31f,aid,I would keep the financial assistance payment to myself. It is unfortunate that Mark was not selected but there was probably a reason why he was not selected and giving up money to pay for necessary expenses would be harmful. ,ug,40
6703a8492c7e38dd173549e5,bonus,"Steve's team was awarded a performance bonus for surpassing their sales target. Steve's boss gave him the full bonus and the option to share it with Max, his teammate. The decision was up to Steve how the bonus would be allocated.",ug,41
66fdd81f708d36dbc86f85be,bonus,The story is about Steve having to decide to keep the full bonus or share it with Max who helped Steve,ug,21
603bbf426ba69e8af20ace6f,aid,"James was struggling financially, and found out he was successful in gaining a government grant to help him through the difficult patch. Upon collecting the aid, he found his neighbour, Mark, had also applied but been unsuccessful so he now wasn't sure whether to help him with some of the money or keep it to help himself.",ug,57
