hp_response_id,source_row,PROLIFIC_PID,treatment,allocation,memory,hp,social_proximity,sp_num,Market,category_num,category,classification_origin,similarity_dg_kw_control_rater_1,similarity_dg_kw_control_rater_2,similarity_dg_kw_control_rater_3,similarity_dg_kw_control_mean,similarity_dg_kw_market_rater_1,similarity_dg_kw_market_rater_2,similarity_dg_kw_market_rater_3,similarity_dg_kw_market_mean
HP2976,2976,5d150669b296b500187df8f9,kw,12.0,I find it similar to going into the winter sales and finding something half price,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,6,34,15.333333333333334,67,65,34,55.333333333333336
HP2977,2977,5efa4bdaca4722143101c0bc,kw,6.0,It's just a 50/50 situation.,6,Anonymous peer,2,1,0,No clear justification,inherited_hpmin,40,36,55,43.666666666666664,14,37,32,27.666666666666668
HP2978,2978,65b2c1f20d8199c577778169,kw,12.0,50% off products for sale,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,34,15.0,66,66,34,55.333333333333336
HP2979,2979,60aab5962c85a00f1bc9631c,kw,12.0,Changing the price by –$6 feels similar to agreeing to a lower payment so someone else in the deal can keep a larger share.,6,Abstract stranger,1,1,1,Moral,gpt_5_6_round7,25,34,54,37.666666666666664,72,82,48,67.33333333333333
HP2980,2980,5c7ecfbb4243370001ed2f0e,kw,10.0,"Reminds me of businesses selling their product at a discounted price, either for promotional or financial purposes.",6,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,7,7,31,15.0,75,67,36,59.333333333333336
HP2981,2981,6126086041dbfc8b499a693c,kw,12.0,by changing the price to -$6 its a quick stop in the shop for some fruit.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,10,5.666666666666667,8,13,6,9.0
HP2982,2982,6346e221d4cea480a1a39b52,kw,11.0,Like when you're buying a second-hand item and the price is cut in half since it's been quite used,6,No mention of recipient,0,1,1,Moral,gpt_5_6_round7,6,7,31,14.666666666666666,72,66,34,57.333333333333336
HP2983,2983,663b9c6e798074f8e71665c5,kw,12.0,When i could have paid earlier but i didn't ,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,2,2,3,2.3333333333333335,1,8,0,3.0
HP2984,2984,5981b8259c83ca00012bddcb,kw,10.0,"It could be similar to the price of certain types of food items, which could decrease or put on discount.",6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,5,28,12.666666666666666,57,58,30,48.333333333333336
HP2985,2985,5f0766baa1aa2f12767758cd,kw,10.0,black Friday special deals,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,32,14.333333333333334,62,63,32,52.333333333333336
HP2986,2986,5b14265d30d562000155ea04,kw,9.0,Its half price. It remind me of Buy one get one free offers when shopping for items in a grocery store.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,6,35,15.666666666666666,65,68,34,55.666666666666664
HP2987,2987,6776a0c43e29f81f1d048d18,kw,12.0,"being short changed, wanting something for nothing. I wouldn't be making a profit if i took 6 dollars. This is similar to supermarkets offering low prices to farmers for their goods.",6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,9,10,27,15.333333333333334,82,66,34,60.666666666666664
HP2988,2988,612384e91921ae1017430f38,kw,12.0,A normal store with a black Friday huge sale,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,33,14.666666666666666,65,64,34,54.333333333333336
HP2989,2989,6694ffb87c99948599fbd488,kw,12.0,"This is less good than before, by half",6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,2,3,16,7.0,8,45,8,20.333333333333332
HP2990,2990,66e31654470ca1ff856bc466,kw,12.0,"That would be similar to having a coupon for $6.  Does this make any sense?  Why would a reduction in price of $6 remind me of something.  In my 51 years of life, I'm sure someone gave me a discount of $6 at some point in time.",6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,5,31,13.666666666666666,56,62,34,50.666666666666664
HP2991,2991,671279a5cee9ddb1711049e7,kw,8.0,A half price black friday sale,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,34,15.0,65,65,34,54.666666666666664
HP2992,2992,677650da17489eb0f07dec0d,kw,6.0,Similar to a half price sale in a electronics shop. Someone might be looking for some new headphones and sees one pair that was priced at $12 on sale for $6.,6,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,6,7,36,16.333333333333332,74,74,38,62.0
HP2993,2993,67f0158b01e9ac80ef1ff943,kw,7.0,6 is the difference and changes ,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,2,3,10,5.0,36,27,24,29.0
HP2994,2994,5c6071a1e1df700001ca8bf1,kw,8.0,I find that similar to a partnership where both members provide equally.,6,Teammate / coworker,3,1,1,Moral,gpt_5_6_round7,24,33,57,38.0,32,45,30,35.666666666666664
HP2995,2995,6447b565df936347833ab73d,kw,6.0,Negotiating a sale where a 50% price reduction is agreed and both benefit the same,6,Anonymous peer,2,1,1,Moral,inherited_hpmin,18,14,49,27.0,78,71,42,63.666666666666664
HP2996,2996,663e6fac2a7a46907d91ce30,kw,3.5,Unclear what im expected to say,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,0,1,3,1.3333333333333333,0,2,2,1.3333333333333333
HP2997,2997,5ed5742f3d96410f9b7e0c16,kw,9.5,this is what happens in the january sales when things are reduced to half price and makes it a real bargain,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,6,34,15.333333333333334,66,65,34,55.0
HP2998,2998,66786fd4594ab649c244de43,kw,12.0,when your account is taking money from you,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,7,7,6,6.666666666666667,8,23,8,13.0
HP2999,2999,669c13abec22054c1cce02e2,kw,6.0,I find it similar to a Black Friday sale where price is reduced on an item you want.,6,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,inherited_hpmin,5,6,34,15.0,64,64,34,54.0
HP3000,3000,628e6211ac6b1a941a2294f9,kw,6.0,half price sale on holiday items,6,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,6,6,32,14.666666666666666,65,64,34,54.333333333333336
HP3001,3001,676142fa1f9c3ccacb08b548,kw,2.0,This is similar to when i use coupons on TikTok shop and i wait for the correct coupons to come in via an advert. Usually i manage to find a few coupons to knock the price off in the range of £1-£10.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,6,28,13.333333333333334,62,58,32,50.666666666666664
HP3002,3002,6784ea5cf89f784e621ac9fa,kw,6.0,"It’s like a shop selling a $12 T shirt but offering a $6 discount during a mid season sale.
",6,No mention of recipient,0,1,0,No clear justification,inherited_hpmin,7,7,35,16.333333333333332,74,78,40,64.0
HP3003,3003,671cdd2146a2a9d3d0535132,kw,12.0,"This is similar to an online freelancer who, after quoting a client a rate for a project, discovers the client has a much smaller budget than expected. To secure the job and maintain a good relationship, the freelancer significantly discounts their rate, moving halfway from their original quote to the client's budget limit.",6,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,12,8,44,21.333333333333332,82,72,45,66.33333333333333
HP3004,3004,5e76c87c0fd39b22d52eba04,kw,12.0,This reminds me of a side business I had with a friend and we agreed to split the work and profits right down the middle. It worked well for us.,6,Friend,4,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,30,50,66,48.666666666666664,28,49,34,37.0
HP3005,3005,5f7894fb06b78643c9bcdd44,kw,10.5,you only have one cigarette left so you and your friend have to split it,6,Friend,4,1,1,Moral,gpt_5_6_round7,56,61,72,63.0,8,26,8,14.0
HP3006,3006,66549dc5c1d9f3d7238ddda1,kw,10.5,I can now afford a meal deal!,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,12,6.333333333333333,11,11,4,8.666666666666666
HP3007,3007,5483702ffdf99b24c654b810,kw,11.5,"""Equality is not the same thing as equity""",6,No mention of recipient,0,1,1,Moral,gpt_5_6_round7,8,20,7,11.666666666666666,2,12,3,5.666666666666667
HP3008,3008,614f39b82ccdbdd51c76cc50,kw,6.0,A half of discount at the shoe store.,6,No mention of recipient,0,1,1,Moral,inherited_hpmin,6,6,34,15.333333333333334,65,62,34,53.666666666666664
HP3009,3009,67605405bfd9f40dd7ca2a24,kw,8.0,"Half price, bit like doing a mate a favour. Not happy with it, but can't be too greedy, right?",6,Friend,4,1,1,Moral,gpt_5_6_round7,19,12,43,24.666666666666668,70,68,32,56.666666666666664
HP3010,3010,6538fe8110063843a9f5c2b6,kw,9.5,I don't understand the question. Sorry.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,0,1,3,1.3333333333333333,0,2,2,1.3333333333333333
HP3011,3011,5e9adc3d7848b717401fb4c2,kw,6.0,"A party with five people, it's casual at someone's house.",6,Abstract stranger,1,1,0,No clear justification,inherited_hpmin,1,1,2,1.3333333333333333,0,3,0,1.0
HP3012,3012,60e0687e08d77efdaa4e9aa8,kw,0.0,Splitting the overall price of something with a friend (e.g. a bill),6,Friend,4,1,1,Moral,gpt_5_6_round7,25,42,60,42.333333333333336,18,31,20,23.0
HP3013,3013,67ed75fa0c2423e85f8b3c8b,kw,8.0,"It is as though it were a store with a visible mid-level discount, such as when your favorite coffee shop offers a few dollars off a monthly subscription to ensure regular patrons remain satisfied. It is a decent reduction, but not so great that it seems to be a handout.",6,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,7,7,32,15.333333333333334,72,61,34,55.666666666666664
HP3014,3014,5ee1311e3348314f4f4a8d30,kw,0.5,For someone I do not like or have had previous bad experiences,6,Friend,4,1,3,Self-interest,gpt_5_6_round7,1,2,8,3.6666666666666665,1,5,0,2.0
HP3015,3015,63251e479509813fab713ad2,kw,4.0,Starbucks raising the price of its coffee. It is negative six to me.,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,2,4,8,4.666666666666667,8,22,4,11.333333333333334
HP3016,3016,691dd5fab1ccbfaa2d6d085a,kw,6.5,Splitting a payment in half with someone. ,6,Abstract stranger,1,1,1,Moral,inherited_hpmin,25,42,62,43.0,20,33,20,24.333333333333332
HP3017,3017,5d510396f6725b001a4fc025,kw,2.5,Missing the opportunity to take part in a well paying study.,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,1,2,3,2.0,2,10,3,5.0
HP3018,3018,654e39528578beb912aee3a0,kw,11.5,Only half of the data is collected.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,7,4.666666666666667,78,39,32,49.666666666666664
HP3019,3019,68491eeead1c9115dbd5d603,kw,6.0,Similar to negotiating the price of a used car and agreeing to lower it halfway between the seller’s initial asking price and my budget.,6,Abstract stranger,1,1,1,Moral,inherited_hpmin,9,7,35,17.0,73,68,40,60.333333333333336
HP3020,3020,616d8ff5eeb9a8616afa647d,kw,7.0,Buying a product that is reduced by 50%,6,No mention of recipient,0,1,1,Moral,inherited_hpmin,6,6,34,15.333333333333334,65,66,36,55.666666666666664
HP3021,3021,582468295f4d1c0001c7c467,kw,11.0,"Maria is a single mum with two kids, ages 6 and 9. After a long day juggling work and school pickups, she decides to treat them to a quick takeaway dinner. Their usual go to is a £12 family meal from the local chicken place, nothing fancy, but it feeds all three of them.

But this week, money is a bit tighter. The car needed an unexpected repair, and she’s trying to make her budget stretch until payday. When she opens the delivery app, she notices the same restaurant offers a smaller family deal for £6 less, at £6. It has fewer sides and smaller portions, but still enough for the kids, and she knows she can make something simple for herself at home.

She chooses the cheaper option, saving £6. The kids still get their favourite chicken and chips, and Maria feels a small wave of relief, she managed to treat them while staying sensible with her money.

Later, as they sit around the table laughing about the day, she’s reminded that even with a tighter budget, she can still create little moments of comfort for her family.",6,Friend,4,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,5,5,29,13.0,22,50,22,31.333333333333332
HP3022,3022,67657279b0bce380fa33721e,kw,6.0,"This is similar to two colleagues at work, collaborating on a joint project to ensure they both get a mutually beneficial result.",6,Teammate / coworker,3,1,2,Mutual Benefit / Cooperation,inherited_hpmin,20,25,48,31.0,22,46,26,31.333333333333332
HP3023,3023,6662d218ea91c53879306d23,kw,12.0,The price of a nice cold pint of beer,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,10,5.666666666666667,14,14,4,10.666666666666666
HP3024,3024,6733d9a1dd373a1495f33f76,kw,12.0,"This is like a half off sale (50%off) when shopping for clothes or shoes.  If the price is cut in half, I am more likely to purchase items that I want.  At the same time, if I were doing a job and my salary was cut in half, I would not be happy about it.",6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,7,33,15.333333333333334,66,67,34,55.666666666666664
HP3025,3025,644289697a8b924fa0b34c10,kw,7.0,Boxing Day sales after you buy stuff at Christmas ,6,No mention of recipient,0,1,3,Self-interest,inherited_hpmin,5,6,31,14.0,60,59,32,50.333333333333336
HP3026,3026,5f07386c25b9522f898bac8f,kw,11.5,a bike being reduced as part of black friday,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,5,6,31,14.0,65,61,34,53.333333333333336
HP3027,3027,5dbe4c414d98b9351114504a,kw,1.0,to cutting the price in half and I would also get half,6,Anonymous peer,2,1,1,Moral,gpt_5_6_round7,29,27,45,33.666666666666664,58,75,42,58.333333333333336
HP3028,3028,61058ec065679950ffada919,kw,12.0,A friend sending an unkind text.,6,Friend,4,1,0,No clear justification,gpt_5_6_round7,0,1,2,1.0,0,3,0,1.0
HP3029,3029,5c7cfb5a1a8c170001397f4c,kw,3.5,When I went to another market in Turley and managed to barter for a pair of shoes I really needed as the ones I was wearing were uncomfortable.  I was thrilled to get $6 off and felt like I got them cheaper!,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,7,7,35,16.333333333333332,67,62,38,55.666666666666664
HP3030,3030,6294de1b341cd20e308d1a4a,kw,11.0,I find it similar to dividing something in half,6,No mention of recipient,0,1,1,Moral,gpt_5_6_round7,42,47,56,48.333333333333336,10,31,18,19.666666666666668
HP3031,3031,66f6f78c68246dd27f4dcc05,kw,11.5,I find it similar to a few dollars in your wallet from left over change. ,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,4,9,5.333333333333333,6,12,3,7.0
HP3032,3032,63b0888e6716ff9bc2cda151,kw,11.0,Haggling with a seller to lower the price of a used car.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,8,7,30,15.0,70,58,38,55.333333333333336
HP3033,3033,5ba2cd9ee671c60001236628,kw,10.5,I also can't think of a scenario,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,0,1,3,1.3333333333333333,0,2,2,1.3333333333333333
HP3034,3034,5f4d968cacc80fa73143cdf3,kw,6.0,Splitting a cake in half,6,Anonymous peer,2,1,1,Moral,inherited_hpmin,60,65,69,64.66666666666667,11,33,18,20.666666666666668
HP3035,3035,65a5920088672d869713f267,kw,12.0,selling a piece of yourself would be my view,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,2,4,7,4.333333333333333,4,25,18,15.666666666666666
HP3036,3036,5ee00b8630f30b34f2a5dc1c,kw,12.0,A half off sale at a store,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,6,35,15.666666666666666,66,65,34,55.0
HP3037,3037,66aa6452750a59e377b0615b,kw,8.0,"By changing the price to $6, I find this similar to going to the store and using a 50% off coupon.",6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,6,7,35,16.0,71,75,38,61.333333333333336
HP3038,3038,634c48cd5280c359cf6f5721,kw,12.0,"This is a large 50% reduction, I want to get rid of my data",6,No mention of recipient,0,1,2,Mutual Benefit / Cooperation,gpt_5_6_round7,7,7,31,15.0,91,84,52,75.66666666666667
HP3039,3039,5b405bb6c2e38100017612bb,kw,12.0,I see it as an in between amount.,6,No mention of recipient,0,1,0,No clear justification,gpt_5_6_round7,3,3,16,7.333333333333333,6,27,18,17.0
HP3040,3040,55ee11c37480920010aaac8b,kw,12.0,Letting my little sister pay for something but reducing the price as I ahve more money than she does.,6,Friend,4,1,1,Moral,gpt_5_6_round7,21,16,60,32.333333333333336,54,51,28,44.333333333333336
HP3041,3041,62b2476fc924f1a048bd412b,kw,12.0,"This is more unfair to me than to the other person. A fee is one thing, but taking half their value for doing less than half the work isn't appropriate. Its like paying someone to go to the store but paying a premium on top of their time and expenses.",6,Abstract stranger,1,1,3,Self-interest,gpt_5_6_round7,10,10,30,16.666666666666668,79,58,45,60.666666666666664
HP3042,3042,5dd61a909ca8a35c14d8d610,kw,12.0,Working for tech companies. They want to lower pay as much as they can. ,6,No mention of recipient,0,1,3,Self-interest,gpt_5_6_round7,7,8,7,7.333333333333333,31,42,18,30.333333333333332
