within_hp_id,source_study,source_row,PROLIFIC_PID,subject_id,game,Market,trial_order,anchor_allocation_kept,memory_source_column,memory,kw_dummy,market_x_kw,treatment_cell,anchor_share_sent,memory_key,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,category_num,category,classification_origin
WHP07453,market_control,130,63eb4aeb58b63438ec09f5d2,market_control::kw::63eb4aeb58b63438ec09f5d2,kw,1,2,4.0,memory_kw_-$8,this is like taking the price further down and so the bonus would be alot less,1,1,kw_market,0.6666666666666666,this is like taking the price further down and so the bonus would be alot less,12.0,0.0,I chose to leave the price at 0 this way the amount stays the same,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07454,market_control,130,63eb4aeb58b63438ec09f5d2,market_control::kw::63eb4aeb58b63438ec09f5d2,kw,1,2,6.0,memory_kw_-$6,"this is like reducing a price, to a lesser amount",1,1,kw_market,0.5,"this is like reducing a price, to a lesser amount",12.0,0.0,I chose to leave the price at 0 this way the amount stays the same,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07455,market_control,130,63eb4aeb58b63438ec09f5d2,market_control::kw::63eb4aeb58b63438ec09f5d2,kw,1,2,8.0,memory_kw_-$4,this is like changing the price to a less amout but might get a small bonus,1,1,kw_market,0.3333333333333333,this is like changing the price to a less amout but might get a small bonus,12.0,0.0,I chose to leave the price at 0 this way the amount stays the same,Self-interest,3,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP07456,market_control,130,63eb4aeb58b63438ec09f5d2,market_control::kw::63eb4aeb58b63438ec09f5d2,kw,1,2,12.0,memory_kw_$0,this is like leaving it as it is and getting the same amout back,1,1,kw_market,0.0,this is like leaving it as it is and getting the same amout back,12.0,0.0,I chose to leave the price at 0 this way the amount stays the same,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07457,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,1,1,4.0,memory_kw_-$8,A clearance sale on a small item,1,1,kw_market,0.6666666666666666,a clearance sale on a small item,4.0,0.6666666666666667,Due to the fact that it is $4 less than the computer's initial $12 price.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07458,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,1,1,6.0,memory_kw_-$6,I will find it similar to half of a price,1,1,kw_market,0.5,i will find it similar to half of a price,4.0,0.6666666666666667,Due to the fact that it is $4 less than the computer's initial $12 price.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07459,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,1,1,8.0,memory_kw_-$4,$4 off a small purchase book,1,1,kw_market,0.3333333333333333,$4 off a small purchase book,4.0,0.6666666666666667,Due to the fact that it is $4 less than the computer's initial $12 price.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07460,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,1,1,12.0,memory_kw_$0,There will be no purchase,1,1,kw_market,0.0,there will be no purchase,4.0,0.6666666666666667,Due to the fact that it is $4 less than the computer's initial $12 price.,No clear justification,0,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07461,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,0,2,4.0,memory_kw_control_$8,It will be similar to a big clearance,1,0,kw_control,0.6666666666666666,it will be similar to a big clearance,0.0,1.0,"For reason of justice or selflessness, you decided to send the full $12",Moral,1,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP07462,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,0,2,6.0,memory_kw_control_$6,It will be similar to half price sale,1,0,kw_control,0.5,it will be similar to half price sale,0.0,1.0,"For reason of justice or selflessness, you decided to send the full $12",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07463,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,0,2,8.0,memory_kw_control_$4,It will be similar to a small discount,1,0,kw_control,0.3333333333333333,it will be similar to a small discount,0.0,1.0,"For reason of justice or selflessness, you decided to send the full $12",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07464,market_control,682,63ed78d1217e614a3c6b392e,market_control::kw::63ed78d1217e614a3c6b392e,kw,0,2,12.0,memory_kw_control_$0,There will be no sale,1,0,kw_control,0.0,there will be no sale,0.0,1.0,"For reason of justice or selflessness, you decided to send the full $12",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07465,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,1,1,4.0,memory_kw_-$8,Being forced to sell something because you need the money desperately.,1,1,kw_market,0.6666666666666666,being forced to sell something because you need the money desperately.,11.0,0.0833333333333333,"Because I don't need all of it, and $11 is truly okay.",Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07466,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,1,1,6.0,memory_kw_-$6,Taking a cut price because your item has been live for ages.,1,1,kw_market,0.5,taking a cut price because your item has been live for ages.,11.0,0.0833333333333333,"Because I don't need all of it, and $11 is truly okay.",Moral,1,2,Mutual Benefit / Cooperation,gpt_5_6_subagent_rowwise
WHP07467,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,1,1,8.0,memory_kw_-$4,Bartering and taking the price you probably were hoping for originally,1,1,kw_market,0.3333333333333333,bartering and taking the price you probably were hoping for originally,11.0,0.0833333333333333,"Because I don't need all of it, and $11 is truly okay.",Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07468,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,1,1,12.0,memory_kw_$0,Making a fair sale at listed price.,1,1,kw_market,0.0,making a fair sale at listed price.,11.0,0.0833333333333333,"Because I don't need all of it, and $11 is truly okay.",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP07469,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,0,2,4.0,memory_kw_control_$8,Giving away $8 to a charity I've never heard about.,1,0,kw_control,0.6666666666666666,giving away $8 to a charity i've never heard about.,0.0,1.0,Why give money to someone I have never met or know or will know,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP07470,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,0,2,6.0,memory_kw_control_$6,Giving away $6 to a charity I've never heard about.,1,0,kw_control,0.5,giving away $6 to a charity i've never heard about.,0.0,1.0,Why give money to someone I have never met or know or will know,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP07471,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,0,2,8.0,memory_kw_control_$4,Giving away $4 to a charity I've never heard about.,1,0,kw_control,0.3333333333333333,giving away $4 to a charity i've never heard about.,0.0,1.0,Why give money to someone I have never met or know or will know,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP07472,market_control,1008,63f87480149da1634d6c4464,market_control::kw::63f87480149da1634d6c4464,kw,0,2,12.0,memory_kw_control_$0,"Something I would usually do... I don't know this person, why would i give them money.",1,0,kw_control,0.0,"something i would usually do... i don't know this person, why would i give them money.",0.0,1.0,Why give money to someone I have never met or know or will know,Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07473,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,0,1,4.0,memory_kw_control_$8,screwing myself over,1,0,kw_control,0.6666666666666666,screwing myself over,12.0,0.0,i chose 0 because im needing cash more than them probably,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07474,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,0,1,6.0,memory_kw_control_$6,fair,1,0,kw_control,0.5,fair,12.0,0.0,i chose 0 because im needing cash more than them probably,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP07475,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,0,1,8.0,memory_kw_control_$4,approachin fairness,1,0,kw_control,0.3333333333333333,approachin fairness,12.0,0.0,i chose 0 because im needing cash more than them probably,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP07476,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,0,1,12.0,memory_kw_control_$0,selfishness,1,0,kw_control,0.0,selfishness,12.0,0.0,i chose 0 because im needing cash more than them probably,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07477,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,1,2,4.0,memory_kw_-$8,that would not be fair to myself at all,1,1,kw_market,0.6666666666666666,that would not be fair to myself at all,4.0,0.6666666666666667,i tried to be more fair this time,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07478,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,1,2,6.0,memory_kw_-$6,that is fair i guess even steven,1,1,kw_market,0.5,that is fair i guess even steven,4.0,0.6666666666666667,i tried to be more fair this time,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP07479,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,1,2,8.0,memory_kw_-$4,that is a little bit selfish i guess,1,1,kw_market,0.3333333333333333,that is a little bit selfish i guess,4.0,0.6666666666666667,i tried to be more fair this time,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07480,market_control,784,63fcde3494055a563c72cb12,market_control::kw::63fcde3494055a563c72cb12,kw,1,2,12.0,memory_kw_$0,that would be more selfish of me,1,1,kw_market,0.0,that would be more selfish of me,4.0,0.6666666666666667,i tried to be more fair this time,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07481,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,0,1,4.0,memory_kw_control_$8,Being generous and thinking the other person needs it more,1,0,kw_control,0.6666666666666666,being generous and thinking the other person needs it more,6.0,0.5,We each get something and it is split evenly between the two of us which seems the most fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP07482,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,0,1,6.0,memory_kw_control_$6,Splitting something in half with someone,1,0,kw_control,0.5,splitting something in half with someone,6.0,0.5,We each get something and it is split evenly between the two of us which seems the most fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP07483,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,0,1,8.0,memory_kw_control_$4,Sharing a little bit but keeping more than what is being shared,1,0,kw_control,0.3333333333333333,sharing a little bit but keeping more than what is being shared,6.0,0.5,We each get something and it is split evenly between the two of us which seems the most fair,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP07484,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,0,1,12.0,memory_kw_control_$0,Being selfish and keeping resources to oneself,1,0,kw_control,0.0,being selfish and keeping resources to oneself,6.0,0.5,We each get something and it is split evenly between the two of us which seems the most fair,Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP07485,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,1,2,4.0,memory_kw_-$8,Getting a 66% discount on something to be purchased,1,1,kw_market,0.6666666666666666,getting a 66% discount on something to be purchased,12.0,0.0,"I don't know if I really get this one, I think it means I receive $12 from the sale. I figure if the other person is getting $12 then why can't I do the same thing",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07486,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,1,2,6.0,memory_kw_-$6,Getting a 50% discount on something to be purchased,1,1,kw_market,0.5,getting a 50% discount on something to be purchased,12.0,0.0,"I don't know if I really get this one, I think it means I receive $12 from the sale. I figure if the other person is getting $12 then why can't I do the same thing",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07487,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,1,2,8.0,memory_kw_-$4,Getting a 33% discount on something to be purchased,1,1,kw_market,0.3333333333333333,getting a 33% discount on something to be purchased,12.0,0.0,"I don't know if I really get this one, I think it means I receive $12 from the sale. I figure if the other person is getting $12 then why can't I do the same thing",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP07488,market_control,1011,6400d9b9ff7296c2bce939ef,market_control::kw::6400d9b9ff7296c2bce939ef,kw,1,2,12.0,memory_kw_$0,Paying regular price for something,1,1,kw_market,0.0,paying regular price for something,12.0,0.0,"I don't know if I really get this one, I think it means I receive $12 from the sale. I figure if the other person is getting $12 then why can't I do the same thing",Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
