classification_id,memory_key,memory,category_num,classification_origin,category
WCLS06301,it reminds me of giving money to friends that need it,It reminds me of giving money to friends that need it,1,gpt_5_6_subagent_rowwise,Moral
WCLS06302,it reminds me of giving money to your child out of your last $12,it reminds me of giving money to your child out of your last $12,1,gpt_5_6_subagent_rowwise,Moral
WCLS06303,it reminds me of helping a friend or colleague by giving up some of my own resources so that both of us end up in a more balanced situation,It reminds me of helping a friend or colleague by giving up some of my own resources so that both of us end up in a more balanced situation,1,gpt_5_6_subagent_rowwise,Moral
WCLS06304,it reminds me of how i didn't pay for someone's meal after i already paid for the last one.,It reminds me of how I didn't pay for someone's meal after I already paid for the last one.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06305,it reminds me of how much fewer groceries i can buy during the current economy.,It reminds me of how much fewer groceries I can buy during the current economy.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06306,"it reminds me of paying my monthly expenses, the majority of my money is going out to others and i am left with a small amount.","It reminds me of paying my monthly expenses, the majority of my money is going out to others and I am left with a small amount.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06307,it reminds me of sharing your pocket money with your sibling,it reminds me of sharing your pocket money with your sibling,1,gpt_5_6_subagent_rowwise,Moral
WCLS06308,"it reminds me of splitting a restaurant bill when one friend accidentally forgot their wallet, and you cover part of their share to help out. you’re not giving them everything, but you are easing their burden.","It reminds me of splitting a restaurant bill when one friend accidentally forgot their wallet, and you cover part of their share to help out. You’re not giving them everything, but you are easing their burden.",1,gpt_5_6_subagent_rowwise,Moral
WCLS06309,it reminds me of sticking to the original price for something because i feel it's already fair and don't want to lower it.,It reminds me of sticking to the original price for something because i feel it's already fair and don't want to lower it.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06310,it reminds me of teenage mutant ninja turtles,It reminds me of teenage mutant ninja turtles,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06311,it reminds me of the small fees money machines charges when you take money out,it reminds me of the small fees money machines charges when you take money out,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06312,it reminds me of the story of scrooge,it reminds me of the story of scrooge,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06313,it reminds me of the time i gave my study notes to my friend for the price we had agreed.,It reminds me of the time I gave my study notes to my friend for the price we had agreed.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06314,it reminds me of the time i got a voucher to reduce a price by $4,It reminds me of the time I got a voucher to reduce a price by $4,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06315,it reminds me of the time i reduced the price i sold a book to a friend for by $8,It reminds me of the time I reduced the price I sold a book to a friend for by $8,1,gpt_5_6_subagent_rowwise,Moral
WCLS06316,it reminds me of the time i won a prize and kept it all for myself.,It reminds me of the time I won a prize and kept it all for myself.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06317,it reminds me of the time my mother slapped me,It reminds me of the time my mother slapped me,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06318,"it reminds me of trying to get rid of items i cleaned out of my storage space. they are things i didn't want to donate but wanted to sell quickly and, basically, get rid of them so being modest or lowering the price seemed reasonable.","It reminds me of trying to get rid of items I cleaned out of my storage space. They are things I didn't want to donate but wanted to sell quickly and, basically, get rid of them so being modest or lowering the price seemed reasonable.",2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS06319,it reminds me of when i couldn't give someone more than i wanted because all i had was a certain amount of money.,It reminds me of when I couldn't give someone more than I wanted because all I had was a certain amount of money.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06320,it reminds me of when i gave a third of my money away to charity,It reminds me of when I gave a third of my money away to charity,1,gpt_5_6_subagent_rowwise,Moral
WCLS06321,"it reminds me of when i pay my taxes, to be honest, because it feels like most of what i earn goes that way (which, i wouldn't mind, if i felt the government used them well).","It reminds me of when I pay my taxes, to be honest, because it feels like most of what I earn goes that way (which, I wouldn't mind, if I felt the government used them well).",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06322,it reminds me of when i thought that i found money but it turned out to be something else in my pocket.,It reminds me of when I thought that I found money but it turned out to be something else in my pocket.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06323,it reminds me of when my gym increased my membership monthly fee by 4£ last year,It reminds me of when my gym increased my membership monthly fee by 4£ last year,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06324,it reminds me of when my partner didn't have enough money to cover their food for our trip so we shared my money because i'm of the idea that if they have 0 and i have £20 then we have 20,It reminds me of when my partner didn't have enough money to cover their food for our trip so we shared my money because I'm of the idea that if they have 0 and I have £20 then WE have 20,1,gpt_5_6_subagent_rowwise,Moral
WCLS06325,it reminds me of when my twin sister and i used to get presents or prizes when we were younger - we were always expected to share equally.,It reminds me of when my twin sister and I used to get presents or prizes when we were younger - we were always expected to share equally.,1,gpt_5_6_subagent_rowwise,Moral
WCLS06326,it reminds me of when ron gave harry his chocolate frog,it reminds me of when ron gave harry his chocolate frog,1,gpt_5_6_subagent_rowwise,Moral
WCLS06327,it reminds me of winning at bingo and splitting the winnings,it reminds me of winning at bingo and splitting the winnings,1,gpt_5_6_subagent_rowwise,Moral
WCLS06328,it reminds me oof being in a situation where i have been taken advantage off and the other person involved enjoyed taking what was mine,It reminds me oof being in a situation where I have been taken advantage off and the other person involved enjoyed taking what was mine,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06329,it reminds me that i can buy a $10.00 scratch ticket and still have a little cash in my wallet.,It reminds me that I can buy a $10.00 scratch ticket and still have a little cash in my wallet.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06330,it reminds me that i can only by a small ice cream cone.,It reminds me that I can only by a small ice cream cone.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06331,it reminds me when a friend was broke and asked me for a few dollars one day,It reminds me when a friend was broke and asked me for a few dollars one day,1,gpt_5_6_subagent_rowwise,Moral
WCLS06332,"it represents real life. some have more than others, some have less.","It represents real life. Some have more than others, some have less.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS06333,"it resembles a moment of unfairness or exploitation, where someone gains only because the other person loses.","It resembles a moment of unfairness or exploitation, where someone gains only because the other person loses.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS06334,it resembles a situation where someone decides not to lend money because they feel they have no obligation or aren’t comfortable sharing their resources.,It resembles a situation where someone decides not to lend money because they feel they have no obligation or aren’t comfortable sharing their resources.,3,gpt_5_6_subagent_rowwise,Self-interest
